cetnost,jmeno,vocativ,sex,id,jmeno_ascii
8,Faycal,Faycale,M,18971,faycal
8,Fei,Fei,M,18972,fei
8,Firas,Firasi,M,18973,firas
8,Fouad,Fouade,M,18974,fouad
8,Frantíšek,Frantíšku,M,18975,frant'isek
8,Gaetano,Gaetano,M,18976,gaetano
8,Gaston,Gastone,M,18977,gaston
8,Gergely,Gergely,M,18978,gergely
8,Gheorghi,Gheorghi,M,18979,gheorghi
8,Gocha,Gocho,M,18980,gocha
8,Gojko,Gojko,M,18981,gojko
8,Gothard,Gotharde,M,18982,gothard
8,Hadi,Hadi,M,18983,hadi
8,Henadiy,Henadiyi,M,18984,henadiy
8,Horác,Horáci,M,18985,hor'ac
8,Husan,Husane,M,18986,husan
8,Huseyin,Huseyine,M,18987,huseyin
8,Hussain,Hussaine,M,18988,hussain
8,Chanh,Chanhu,M,18989,chanh
8,Chuluunbaatar,Chuluunbaatare,M,18990,chuluunbaatar
8,Ilhom,Ilhome,M,18991,ilhom
8,Iliya,Iliyo,M,18992,iliya
8,Iren,Irene,M,18993,iren
8,Jahongir,Jahongire,M,18994,jahongir
8,Jerguš,Jerguši,M,18995,jergus
8,Jesse,Jesse,M,18996,jesse
8,Jianguo,Jianguo,M,18997,jianguo
8,Josif,Josife,M,18998,josif
8,Jozo,Jozo,M,18999,jozo
8,Jurgen,Jurgene,M,19000,jurgen
8,Kenichi,Kenichi,M,19001,kenichi
8,Kerim,Kerime,M,19002,kerim
8,Khosbayar,Khosbayare,M,19003,khosbayar
8,Kiet,Kiete,M,19004,kiet
8,Kohei,Kohei,M,19005,kohei
8,Kristofer,Kristofere,M,19006,kristofer
8,Kryštov,Kryštove,M,19007,krystov
8,Kyle,Kyle,M,19008,kyle
8,Kyryl,Kyryle,M,19009,kyryl
8,Lajos,Lajosi,M,19010,lajos
8,Laurent,Laurente,M,19011,laurent
8,Laurentiu,Laurentiu,M,19012,laurentiu
8,Lazaro,Lazaro,M,19013,lazaro
8,Lee,Lee,M,19014,lee
8,Linhard,Linharde,M,19015,linhard
8,Lon,Lone,M,19016,lon
8,Lotfi,Lotfi,M,19017,lotfi
8,Majed,Majede,M,19018,majed
8,Mao,Mao,M,19019,mao
8,Marvin,Marvine,M,19020,marvin
8,Matviy,Matviyi,M,19021,matviy
8,Mátyás,Mátyási,M,19022,m'aty'as
8,Mehdi,Mehdi,M,19023,mehdi
8,Mihailo,Mihailo,M,19024,mihailo
8,Mihály,Mihály,M,19025,mih'aly
8,Mikayel,Mikayle,M,19026,mikayel
8,Mikheil,Mikheile,M,19027,mikheil
8,Mikolaj,Mikolaji,M,19028,mikolaj
8,Mikulaš,Mikulaši,M,19029,mikulas
8,Miljan,Miljane,M,19030,miljan
8,Milo,Milo,M,19031,milo
8,Ming,Mingu,M,19032,ming
8,Mirco,Mirco,M,19033,mirco
8,Mirzet,Mirzete,M,19034,mirzet
8,Moritz,Moritzi,M,19035,moritz
8,Mořic,Mořici,M,19036,moric
8,Mujo,Mujo,M,19037,mujo
8,Munkhtulga,Munkhtulgo,M,19038,munkhtulga
8,Muris,Murisi,M,19039,muris
8,Murodjon,Murodjone,M,19040,murodjon
8,Nazarii,Nazarii,M,19041,nazarii
8,Nelson,Nelsone,M,19042,nelson
8,Nho,Nho,M,19043,nho
8,Nhuan,Nhuane,M,19044,nhuan
8,Nikoloz,Nikolozi,M,19045,nikoloz
8,Noam,Noame,M,19046,noam
8,Nuriddin,Nuriddine,M,19047,nuriddin
8,Nusret,Nusrete,M,19048,nusret
8,Olim,Olime,M,19049,olim
8,Or,Ore,M,19050,or
8,Orestis,Orestisi,M,19051,orestis
8,Osyp,Osype,M,19052,osyp
8,Ottmar,Ottmare,M,19053,ottmar
8,Paskal,Paskale,M,19054,paskal
8,Peng,Pengu,M,19055,peng
8,Phat,Phate,M,19056,phat
8,Platon,Platone,M,19057,platon
8,Randy,Randy,M,19058,randy
8,Remus,Remusi,M,19059,remus
8,Rinaldo,Rinaldo,M,19060,rinaldo
8,Rodolfo,Rodolfo,M,19061,rodolfo
8,Romano,Romano,M,19062,romano
8,Rovshan,Rovshane,M,19063,rovshan
8,Saad,Saade,M,19064,saad
8,Sabahudin,Sabahudine,M,19065,sabahudin
8,Samson,Samsone,M,19066,samson
8,Sanjin,Sanjine,M,19067,sanjin
8,Sasa,Saso,M,19068,sasa
8,Sasha,Sasho,M,19069,sasha
8,Sasho,Sasho,M,19070,sasho
8,Satoshi,Satoshi,M,19071,satoshi
8,Savvas,Savvasi,M,19072,savvas
8,Sámer,Sámere,M,19073,s'amer
8,Sámir,Sámire,M,19074,s'amir
8,Sedat,Sedate,M,19075,sedat
8,Sheng,Shengu,M,19076,sheng
8,Shinichi,Shinichi,M,19077,shinichi
8,Shota,Shoto,M,19078,shota
8,Sotirios,Sotiriosi,M,19079,sotirios
8,Spiridon,Spiridone,M,19080,spiridon
8,Suren,Surene,M,19081,suren
8,Svatomil,Svatomile,M,19082,svatomil
8,Szabolcs,Szabolcsi,M,19083,szabolcs
8,Šebestian,Šebestiane,M,19084,sebestian
8,Takayuki,Takayuki,M,19085,takayuki
8,Tang,Tangu,M,19086,tang
8,Tetsuya,Tetsuyo,M,19087,tetsuya
8,Thiet,Thiete,M,19088,thiet
8,Tomeš,Tomeši,M,19089,tomes
8,Trevor,Trevore,M,19090,trevor
8,Tsogtbaatar,Tsogtbaatare,M,19091,tsogtbaatar
8,Tymur,Tymure,M,19092,tymur
8,Ulambayar,Ulambayare,M,19093,ulambayar
8,Uy,Uy,M,19094,uy
8,Vedat,Vedate,M,19095,vedat
8,Vilko,Vilko,M,19096,vilko
8,Wolfram,Wolframe,M,19097,wolfram
8,Yahya,Yahyo,M,19098,yahya
8,Yauhen,Yauhene,M,19099,yauhen
8,Yevhenii,Yevhenii,M,19100,yevhenii
8,Youcef,Youcefe,M,19101,youcef
8,Yuji,Yuji,M,19102,yuji
8,Yuki,Yuki,M,19103,yuki
8,Zaki,Zaki,M,19104,zaki
8,Zbigniev,Zbignieve,M,19105,zbigniev
8,Zijad,Zijade,M,19106,zijad
8,Zokirjon,Zokirjone,M,19107,zokirjon
7,Ai,Ai,M,19108,ai
7,Aldin,Aldine,M,19109,aldin
7,Aleksandre,Aleksandre,M,19110,aleksandre
7,Alibek,Alibku,M,19111,alibek
7,Alin,Aline,M,19112,alin
7,Altankhuyag,Altankhuyagu,M,19113,altankhuyag
7,Ambroz,Ambrozi,M,19114,ambroz
7,Andor,Andore,M,19115,andor
7,Anna,Anno,M,19116,anna
7,Antoniy,Antoniyi,M,19117,antoniy
7,Antón,Antóne,M,19118,ant'on
7,Arjun,Arjune,M,19119,arjun
7,Arton,Artone,M,19120,arton
7,Asaf,Asafe,M,19121,asaf
7,Assaf,Assafe,M,19122,assaf
7,Astrit,Astrite,M,19123,astrit
7,Ašot,Ašote,M,19124,asot
7,Aurelian,Aureliane,M,19125,aurelian
7,Aurelio,Aurelio,M,19126,aurelio
7,Avazbek,Avazbku,M,19127,avazbek
7,Ádám,Ádáme,M,19128,'ad'am
7,Ámir,Ámire,M,19129,'amir
7,Bakhrom,Bakhrome,M,19130,bakhrom
7,Bakhtiyar,Bakhtiyare,M,19131,bakhtiyar
7,Bart,Barte,M,19132,bart
7,Bashar,Bashare,M,19133,bashar
7,Bastian,Bastiane,M,19134,bastian
7,Battur,Batture,M,19135,battur
7,Bau,Bau,M,19136,bau
7,Bekzod,Bekzode,M,19137,bekzod
7,Beniamin,Beniamine,M,19138,beniamin
7,Bertram,Bertrame,M,19139,bertram
7,Blerim,Blerime,M,19140,blerim
7,Bobir,Bobire,M,19141,bobir
7,Bolesław,Bolesławe,M,19142,boleslaw
7,Bon,Bone,M,19143,bon
7,Božo,Božo,M,19144,bozo
7,Branimir,Branimire,M,19145,branimir
7,Břeněk,Břeňku,M,19146,brenek
7,Burhan,Burhane,M,19147,burhan
7,Burkhard,Burkharde,M,19148,burkhard
7,Carmelo,Carmelo,M,19149,carmelo
7,Cengiz,Cengizi,M,19150,cengiz
7,Clemens,Clemensi,M,19151,clemens
7,Cornel,Cornele:Corneli,M,19152,cornel
7,Cornelis,Cornelisi,M,19153,cornelis
7,Cyprian,Cypriane,M,19154,cyprian
7,Daisuke,Daisuke,M,19155,daisuke
7,Damjan,Damjane,M,19156,damjan
7,Danail,Danaile,M,19157,danail
7,Dane,Dane,M,19158,dane
7,Danh,Danhu,M,19159,danh
7,Diem,Dieme,M,19160,diem
7,Dinu,Dinu,M,19161,dinu
7,Doniyor,Doniyore,M,19162,doniyor
7,Dorjsuren,Dorjsurene,M,19163,dorjsuren
7,Douglas,Douglasi,M,19164,douglas
7,Duoc,Duoci,M,19165,duoc
7,Edon,Edone,M,19166,edon
7,Ehud,Ehude,M,19167,ehud
7,Elad,Elade,M,19168,elad
7,Eliaš,Eliaši,M,19169,elias
7,Emad,Emade,M,19170,emad
7,Emre,Emre,M,19171,emre
7,Enkhtur,Enkhture,M,19172,enkhtur
7,Enoch,Enochu,M,19173,enoch
7,Erdal,Erdale,M,19174,erdal
7,Ettore,Ettore,M,19175,ettore
7,Farkhod,Farkhode,M,19176,farkhod
7,Feodor,Feodore,M,19177,feodor
7,Ferdinánd,Ferdinánde,M,19178,ferdin'and
7,Flavio,Flavio,M,19179,flavio
7,Fredy,Fredy,M,19180,fredy
7,Gal,Gale,M,19181,gal
7,Garegin,Garegine,M,19182,garegin
7,Gedeon,Gedeone,M,19183,gedeon
7,Gjorgji,Gjorgji,M,19184,gjorgji
7,Gorazd,Gorazde,M,19185,gorazd
7,Gökhan,Gökhane,M,19186,"g""okhan"
7,Grigorios,Grigoriosi,M,19187,grigorios
7,György,György,M,19188,"gy""orgy"
7,Gyula,Gyulo,M,19189,gyula
7,Hamlet,Hamlete,M,19190,hamlet
7,Hashim,Hashime,M,19191,hashim
7,Hellmut,Hellmute,M,19192,hellmut
7,Henning,Henningu,M,19193,henning
7,Hesham,Heshame,M,19194,hesham
7,Hinh,Hinhu,M,19195,hinh
7,Houssam,Houssame,M,19196,houssam
7,Hrachya,Hrachyo,M,19197,hrachya
7,Chadi,Chadi,M,19198,chadi
7,Chao,Chao,M,19199,chao
7,Charilaos,Charilaosi,M,19200,charilaos
7,Chen,Chene,M,19201,chen
7,Cheng,Chengu,M,19202,cheng
7,Chinbat,Chinbate,M,19203,chinbat
7,Chiril,Chirile,M,19204,chiril
7,Chokri,Chokri,M,19205,chokri
7,Chris,Chrisi,M,19206,chris
7,Christof,Christofe,M,19207,christof
7,Iacob,Iacobe,M,19208,iacob
7,Ignat,Ignate,M,19209,ignat
7,Ihsan,Ihsane,M,19210,ihsan
7,Ilan,Ilane,M,19211,ilan
7,Ilyas,Ilyasi,M,19212,ilyas
7,Issa,Isso,M,19213,issa
7,Iva,Ivo,M,19214,iva
7,Ivano,Ivano,M,19215,ivano
7,Ivaylo,Ivaylo,M,19216,ivaylo
7,Jano,Jano,M,19217,jano
7,Jianping,Jianpingu,M,19218,jianping
7,Jimi,Jimi,M,19219,jimi
7,Jiři,Jiři,M,19220,jiri
7,Joan,Joane,M,19221,joan
7,Joe,Joe,M,19222,joe
7,Johnny,Johnny,M,19223,johnny
7,Jordanis,Jordanisi,M,19224,jordanis
7,Jovo,Jovo,M,19225,jovo
7,Junichi,Junichi,M,19226,junichi
7,Kadri,Kadri,M,19227,kadri
7,Karapet,Karapete,M,19228,karapet
7,Kazbek,Kazbku,M,19229,kazbek
7,Károly,Károly,M,19230,k'aroly
7,Khachik,Khachiku,M,19231,khachik
7,Khue,Khue,M,19232,khue
7,Klaudius,Klaudie,M,19233,klaudius
7,Koichi,Koichi,M,19234,koichi
7,Komil,Komile,M,19235,komil
7,Komiljon,Komiljone,M,19236,komiljon
7,Krasoslav,Krasoslave,M,19237,krasoslav
7,Lajoš,Lajoši,M,19238,lajos
7,Lefteris,Lefterisi,M,19239,lefteris
7,Lien,Liene,M,19240,lien
7,Lieu,Lieu,M,19241,lieu
7,Livio,Livio,M,19242,livio
7,Loic,Loici,M,19243,loic
7,Lotar,Lotare,M,19244,lotar
7,Lucio,Lucio,M,19245,lucio
7,Lutobor,Lutobore,M,19246,lutobor
7,Lyudvik,Lyudviku,M,19247,lyudvik
7,Maher,Mahere,M,19248,maher
7,Mahmut,Mahmute,M,19249,mahmut
7,Malek,Malku,M,19250,malek
7,Man,Mane,M,19251,man
7,Manolis,Manolisi,M,19252,manolis
7,Marlon,Marlone,M,19253,marlon
7,Marsel,Marsle,M,19254,marsel
7,Masahiro,Masahiro,M,19255,masahiro
7,Matti,Matti,M,19256,matti
7,Mau,Mau,M,19257,mau
7,Mentor,Mentore,M,19258,mentor
7,Metodi,Metodi,M,19259,metodi
7,Mikhaylo,Mikhaylo,M,19260,mikhaylo
7,Milad,Milade,M,19261,milad
7,Mišel,Mišeli:Mišele,M,19262,misel
7,Mito,Mito,M,19263,mito
7,Míla,Mílo,M,19264,m'ila
7,Muamer,Muamere,M,19265,muamer
7,Muharem,Muhareme,M,19266,muharem
7,Mung,Mungu,M,19267,mung
7,Munir,Munire,M,19268,munir
7,Munkhsaikhan,Munkhsaikhane,M,19269,munkhsaikhan
7,Munkhzul,Munkhzule,M,19270,munkhzul
7,Murod,Murode,M,19271,murod
7,My,My,M,19272,my
7,Myagmarsuren,Myagmarsurene,M,19273,myagmarsuren
7,Nataliya,Nataliyo,M,19274,nataliya
7,Nazim,Nazime,M,19275,nazim
7,Nedim,Nedime,M,19276,nedim
7,Nga,Ngo,M,19277,nga
7,Ngu,Ngu,M,19278,ngu
7,Nicu,Nicu,M,19279,nicu
7,Nika,Niko,M,19280,nika
7,Niki,Niki,M,19281,niki
7,Noi,Noi,M,19282,noi
7,Norayr,Norayre,M,19283,norayr
7,Nurlan,Nurlane,M,19284,nurlan
7,Odkhuu,Odkhuu,M,19285,odkhuu
7,Oles,Olesi,M,19286,oles
7,Pashk,Pashku,M,19287,pashk
7,Patrizio,Patrizio,M,19288,patrizio
7,Phúc,Phúci,M,19289,ph'uc
7,Pieter,Pietere,M,19290,pieter
7,Ping,Pingu,M,19291,ping
7,Pylyp,Pylype,M,19292,pylyp
7,Quentin,Quentine,M,19293,quentin
7,Radenko,Radenko,M,19294,radenko
7,Rafail,Rafaile,M,19295,rafail
7,Ramdane,Ramdane,M,19296,ramdane
7,Raoul,Raoule,M,19297,raoul
7,Raúl,Raúle,M,19298,ra'ul
7,Ravil,Ravile,M,19299,ravil
7,Rexhep,Rexhepe,M,19300,rexhep
7,Ridha,Ridho,M,19301,ridha
7,Rok,Roku,M,19302,rok
7,Ronnie,Ronnie,M,19303,ronnie
7,Rony,Rony,M,19304,rony
7,Saleh,Salehu,M,19305,saleh
7,Sammy,Sammy,M,19306,sammy
7,Saveliy,Saveliyi,M,19307,saveliy
7,Sámí,Sámí,M,19308,s'am'i
7,Shaban,Shabane,M,19309,shaban
7,Slave,Slave,M,19310,slave
7,Song,Songu,M,19311,song
7,Spiro,Spiro,M,19312,spiro
7,Stelian,Steliane,M,19313,stelian
7,Sylvain,Sylvaine,M,19314,sylvain
7,Šándor,Šándore,M,19315,s'andor
7,Šefik,Šefiku,M,19316,sefik
7,Ştefan,Ştefane,M,19317,stefan
7,Tadeus,Tadeusi,M,19318,tadeus
7,Takis,Takisi,M,19319,takis
7,Tamaz,Tamazi,M,19320,tamaz
7,Teodoziy,Teodoziyi,M,19321,teodoziy
7,Theobald,Theobalde,M,19322,theobald
7,Thierry,Thierry,M,19323,thierry
7,Thom,Thome,M,19324,thom
7,Tiziano,Tiziano,M,19325,tiziano
7,Truc,Truci,M,19326,truc
7,Tue,Tue,M,19327,tue
7,Turbold,Turbolde,M,19328,turbold
7,Tuvshinbayar,Tuvshinbayare,M,19329,tuvshinbayar
7,Tuvshinjargal,Tuvshinjargale,M,19330,tuvshinjargal
7,Tuy,Tuy,M,19331,tuy
7,Umar,Umare,M,19332,umar
7,Uuganbaatar,Uuganbaatare,M,19333,uuganbaatar
7,Vakhtang,Vakhtangu,M,19334,vakhtang
7,Valiantsin,Valiantsine,M,19335,valiantsin
7,Vančo,Vančo,M,19336,vanco
7,Vatlav,Vatlave,M,19337,vatlav
7,Vilem,Vileme,M,19338,vilem
7,Vilson,Vilsone,M,19339,vilson
7,Vjekoslav,Vjekoslave,M,19340,vjekoslav
7,Vlaslav,Vlaslave,M,19341,vlaslav
7,Wail,Waile,M,19342,wail
7,Xiao,Xiao,M,19343,xiao
7,Yacine,Yacine,M,19344,yacine
7,Yahor,Yahore,M,19345,yahor
7,Yakov,Yakove,M,19346,yakov
7,Yasir,Yasire,M,19347,yasir
7,Yoram,Yorame,M,19348,yoram
7,Yuan,Yuane,M,19349,yuan
7,Yun,Yune,M,19350,yun
7,Yves,Yvesi,M,19351,yves
7,Zachar,Zachare,M,19352,zachar
7,Zakhar,Zakhare,M,19353,zakhar
7,Zbygněv,Zbygněve,M,19354,zbygnev
7,Zolbayar,Zolbayare,M,19355,zolbayar
7,Zorigt,Zorigte,M,19356,zorigt
7,Živorad,Živorade,M,19357,zivorad
6,Abdelghani,Abdelghani,M,19358,abdelghani
6,Abdelhamid,Abdelhamide,M,19359,abdelhamid
6,Abderrahmane,Abderrahmane,M,19360,abderrahmane
6,Adolfo,Adolfo,M,19361,adolfo
6,Achmed,Achmede,M,19362,achmed
6,Aidar,Aidare,M,19363,aidar
6,Akif,Akife,M,19364,akif
6,Akmaljon,Akmaljone,M,19365,akmaljon
6,Alec,Alče,M,19366,alec
6,Alexo,Alexo,M,19367,alexo
6,Allen,Allene,M,19368,allen
6,Almaz,Almazi,M,19369,almaz
6,Altanbagana,Altanbagano,M,19370,altanbagana
6,Amarjargal,Amarjargale,M,19371,amarjargal
6,Amgalan,Amgalane,M,19372,amgalan
6,Andreja,Andrejo,M,19373,andreja
6,Anil,Anile,M,19374,anil
6,Anto,Anto,M,19375,anto
6,Arezki,Arezki,M,19376,arezki
6,Archil,Archile,M,19377,archil
6,Armenak,Armenaku,M,19378,armenak
6,Arslan,Arslane,M,19379,arslan
6,Artěm,Artěme,M,19380,artem
6,Artour,Artoure,M,19381,artour
6,Arun,Arune,M,19382,arun
6,Ashraf,Ashrafe,M,19383,ashraf
6,Asim,Asime,M,19384,asim
6,Aureliu,Aureliu,M,19385,aureliu
6,Aydin,Aydine,M,19386,aydin
6,Ayman,Aymane,M,19387,ayman
6,Bagrat,Bagrate,M,19388,bagrat
6,Bachar,Bachare,M,19389,bachar
6,Bartłomiej,Bartłomieji,M,19390,bartlomiej
6,Basil,Basile,M,19391,basil
6,Bastien,Bastiene,M,19392,bastien
6,Baterdene,Baterdene,M,19393,baterdene
6,Batkhuu,Batkhuu,M,19394,batkhuu
6,Battseren,Battserene,M,19395,battseren
6,Bayarjargal,Bayarjargale,M,19396,bayarjargal
6,Bedrich,Bedrichu,M,19397,bedrich
6,Benedykt,Benedykte,M,19398,benedykt
6,Benoit,Benoite,M,19399,benoit
6,Bertin,Bertine,M,19400,bertin
6,Bora,Boro,M,19401,bora
6,Borivoje,Borivoje,M,19402,borivoje
6,Botir,Botire,M,19403,botir
6,Božan,Božane,M,19404,bozan
6,Bujar,Bujare,M,19405,bujar
6,Cam,Came,M,19406,cam
6,Claudiu,Claudiu,M,19407,claudiu
6,Craig,Craigu,M,19408,craig
6,Cvetko,Cvetko,M,19409,cvetko
6,Dalimír,Dalimíre,M,19410,dalim'ir
6,Dani,Dani,M,19411,dani
6,Danis,Danisi,M,19412,danis
6,Dardan,Dardane,M,19413,dardan
6,Davaadorj,Davaadorji,M,19414,davaadorj
6,Davaasuren,Davaasurene,M,19415,davaasuren
6,Davronbek,Davronbku,M,19416,davronbek
6,Dániel,Dánieli,M,19417,d'aniel
6,Di,Di,M,19418,di
6,Dimiter,Dimitere,M,19419,dimiter
6,Djamel,Djamele:Djameli,M,19420,djamel
6,Dor,Dore,M,19421,dor
6,Drahoň,Drahoni,M,19422,drahon
6,Drahotín,Drahotíne,M,19423,drahot'in
6,Eddy,Eddy,M,19424,eddy
6,Edi,Edi,M,19425,edi
6,Edik,Ediku,M,19426,edik
6,Eftimios,Eftimiosi,M,19427,eftimios
6,Erdenebileg,Erdenebilegu,M,19428,erdenebileg
6,Erdenechuluun,Erdenechuluune,M,19429,erdenechuluun
6,Erhart,Erharte,M,19430,erhart
6,Erkhembayar,Erkhembayare,M,19431,erkhembayar
6,Evheniy,Evheniyi,M,19432,evheniy
6,Fahrudin,Fahrudine,M,19433,fahrudin
6,Feim,Feime,M,19434,feim
6,Ferid,Feride,M,19435,ferid
6,Fjodor,Fjodore,M,19436,fjodor
6,Frant,Frante,M,19437,frant
6,Frederico,Frederico,M,19438,frederico
6,Ganchuluun,Ganchuluune,M,19439,ganchuluun
6,Gavril,Gavrile,M,19440,gavril
6,Gerhardt,Gerhardte,M,19441,gerhardt
6,Gideon,Gideone,M,19442,gideon
6,Givi,Givi,M,19443,givi
6,Gjergj,Gjergji,M,19444,gjergj
6,Gordon,Gordone,M,19445,gordon
6,Gotthard,Gottharde,M,19446,gotthard
6,Graziano,Graziano,M,19447,graziano
6,Gregorij,Gregoriji,M,19448,gregorij
6,Gríša,Gríšo,M,19449,gr'isa
6,Gunnar,Gunnare,M,19450,gunnar
6,Gustaw,Gustawe,M,19451,gustaw
6,Habib,Habibe,M,19452,habib
6,Hagen,Hagene,M,19453,hagen
6,Haki,Haki,M,19454,haki
6,Hany,Hany,M,19455,hany
6,Hatem,Hateme,M,19456,hatem
6,Hector,Hectore,M,19457,hector
6,Hilar,Hilare,M,19458,hilar
6,Hoanh,Hoanhu,M,19459,hoanh
6,Hoat,Hoate,M,19460,hoat
6,Hostimil,Hostimile,M,19461,hostimil
6,Hryhorii,Hryhorii,M,19462,hryhorii
6,Chin,Chine,M,19463,chin
6,Chingiz,Chingizi,M,19464,chingiz
6,Ibro,Ibro,M,19465,ibro
6,Ihnat,Ihnate,M,19466,ihnat
6,Ikrom,Ikrome,M,19467,ikrom
6,Ilhomjon,Ilhomjone,M,19468,ilhomjon
6,Ilkhom,Ilkhome,M,19469,ilkhom
6,Iohan,Iohane,M,19470,iohan
6,Irenej,Ireneji,M,19471,irenej
6,Itamar,Itamare,M,19472,itamar
6,Iván,Iváne,M,19473,iv'an
6,Izák,Izáku,M,19474,iz'ak
6,Jacobus,Jacobusi,M,19475,jacobus
6,Jake,Jake,M,19476,jake
6,Jakup,Jakupe,M,19477,jakup
6,Janoš,Janoši,M,19478,janos
6,Jasur,Jasure,M,19479,jasur
6,Javkhlan,Javkhlane,M,19480,javkhlan
6,Jeffrey,Jeffreyi,M,19481,jeffrey
6,Jeton,Jetone,M,19482,jeton
6,Jevhen,Jevhene,M,19483,jevhen
6,Jihad,Jihade,M,19484,jihad
6,Jíří,Jíří,M,19485,j'ir'i
6,Jonny,Jonny,M,19486,jonny
6,Jorg,Jorgu,M,19487,jorg
6,Junjie,Junjie,M,19488,junjie
6,Junwei,Junwei,M,19489,junwei
6,Jure,Jure,M,19490,jure
6,Justýn,Justýne,M,19491,just'yn
6,Jűrgen,Jűrgene,M,19492,"j""urgen"
6,Kamilo,Kamilo,M,19493,kamilo
6,Kamo,Kamo,M,19494,kamo
6,Kamran,Kamrane,M,19495,kamran
6,Kasim,Kasime,M,19496,kasim
6,Kastriot,Kastriote,M,19497,kastriot
6,Kenan,Kenane,M,19498,kenan
6,Kenny,Kenny,M,19499,kenny
6,Kham,Khame,M,19500,kham
6,Khasan,Khasane,M,19501,khasan
6,Khuyen,Khuyene,M,19502,khuyen
6,Kizbert,Kizberte,M,19503,kizbert
6,Klemens,Klemensi,M,19504,klemens
6,Knut,Knute,M,19505,knut
6,Konštantin,Konštantine,M,19506,konstantin
6,Kosma,Kosmo,M,19507,kosma
6,Kosuke,Kosuke,M,19508,kosuke
6,Krasimír,Krasimíre,M,19509,krasim'ir
6,Lac,Laci,M,19510,lac
6,Larbi,Larbi,M,19511,larbi
6,Leodegar,Leodegare,M,19512,leodegar
6,Leontij,Leontiji,M,19513,leontij
6,Léon,Léone,M,19514,l'eon
6,Lkhagvadorj,Lkhagvadorji,M,19515,lkhagvadorj
6,Loris,Lorisi,M,19516,loris
6,Lóránt,Lóránte,M,19517,l'or'ant
6,Lucius,Lucie,M,19518,lucius
6,Mahir,Mahire,M,19519,mahir
6,Majid,Majide,M,19520,majid
6,Maksymilian,Maksymiliane,M,19521,maksymilian
6,Mamuka,Mamuko,M,19522,mamuka
6,Mansour,Mansoure,M,19523,mansour
6,Marcell,Marcelle,M,19524,marcell
6,Mariano,Mariano,M,19525,mariano
6,Marios,Mariosi,M,19526,marios
6,Maruan,Maruane,M,19527,maruan
6,Matiáš,Matiáši,M,19528,mati'as
6,Márton,Mártone,M,19529,m'arton
6,Mert,Merte,M,19530,mert
6,Mick,Micku,M,19531,mick
6,Mičo,Mičo,M,19532,mico
6,Milen,Milene,M,19533,milen
6,Milík,Milíku,M,19534,mil'ik
6,Milomir,Milomire,M,19535,milomir
6,Míša,Míšo,M,19536,m'isa
6,Móric,Mórici,M,19537,m'oric
6,Muhamet,Muhamete,M,19538,muhamet
6,Muhammed,Muhammede,M,19539,muhammed
6,Munkhbold,Munkhbolde,M,19540,munkhbold
6,Nacer,Nacere,M,19541,nacer
6,Nadir,Nadire,M,19542,nadir
6,Nang,Nangu,M,19543,nang
6,Narankhuu,Narankhuu,M,19544,narankhuu
6,Narmandakh,Narmandakhu,M,19545,narmandakh
6,Nehat,Nehate,M,19546,nehat
6,Nergui,Nergui,M,19547,nergui
6,Nham,Nhame,M,19548,nham
6,Ning,Ningu,M,19549,ning
6,Ninoslav,Ninoslave,M,19550,ninoslav
6,Nodir,Nodire,M,19551,nodir
6,Noé,Noé,M,19552,no'e
6,Noureddine,Noureddine,M,19553,noureddine
6,Nue,Nue,M,19554,nue
6,Nyambayar,Nyambayare,M,19555,nyambayar
6,Orkhon,Orkhone,M,19556,orkhon
6,Osamu,Osamu,M,19557,osamu
6,Otgonbat,Otgonbate,M,19558,otgonbat
6,Ottakar,Ottakare,M,19559,ottakar
6,Oyunbold,Oyunbolde,M,19560,oyunbold
6,Pandelis,Pandelisi,M,19561,pandelis
6,Petrica,Petrico,M,19562,petrica
6,Pierluigi,Pierluigi,M,19563,pierluigi
6,Pius,Pie,M,19564,pius
6,Qing,Qingu,M,19565,qing
6,Qun,Qune,M,19566,qun
6,Radion,Radione,M,19567,radion
6,Radyslav,Radyslave,M,19568,radyslav
6,Rahim,Rahime,M,19569,rahim
6,Ramadan,Ramadane,M,19570,ramadan
6,Ramez,Ramezi,M,19571,ramez
6,Ratmír,Ratmíre,M,19572,ratm'ir
6,Raymund,Raymunde,M,19573,raymund
6,Rámí,Rámí,M,19574,r'am'i
6,Reginald,Reginalde,M,19575,reginald
6,Remi,Remi,M,19576,remi
6,Rešad,Rešade,M,19577,resad
6,Revaz,Revazi,M,19578,revaz
6,Rémy,Rémy,M,19579,r'emy
6,Rick,Ricku,M,19580,rick
6,Roderick,Rodericku,M,19581,roderick
6,Rohit,Rohite,M,19582,rohit
6,Rosario,Rosario,M,19583,rosario
6,Sabir,Sabire,M,19584,sabir
6,Salvador,Salvadore,M,19585,salvador
6,Sanchir,Sanchire,M,19586,sanchir
6,Sanjar,Sanjare,M,19587,sanjar
6,Serafim,Serafime,M,19588,serafim
6,Serafin,Serafine,M,19589,serafin
6,Shadi,Shadi,M,19590,shadi
6,Shai,Shai,M,19591,shai
6,Shay,Shay,M,19592,shay
6,Shimon,Shimone,M,19593,shimon
6,Shinebayar,Shinebayare,M,19594,shinebayar
6,Shokir,Shokire,M,19595,shokir
6,Siegmund,Siegmunde,M,19596,siegmund
6,Silver,Silvere,M,19597,silver
6,Slavčo,Slavčo,M,19598,slavco
6,Slaven,Slavene,M,19599,slaven
